C. Autónoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla y León,Palencia,Piso,Eras del Bosque - S Juanillo,113,3,80000
Castilla y León,Palencia,Piso,El Cristo - Tejera,85,3,132000
Castilla y León,Palencia,Chalet,Calle Trancaderos 2,176,4,82000
Castilla y León,Palencia,Chalet,Avenida de Eusebio Salvador 9,170,4,70000
Castilla y León,Palencia,Piso,Calle los Olmillos 10,84,3,116000
Castilla y León,Palencia,Casa Rural,CL-619 619 CL,467,12,77777
Castilla y León,Palencia,Chalet,ciudad del golf 1,200,4,210000
Castilla y León,Palencia,Casa Rural,Calle Mayor 15,1000,6,250000
Castilla y León,Palencia,Piso,Calle Becerro de Bengoa 14,50,6,460000
Castilla y León,Palencia,Piso,Calle Frontada 1,169,4,250000
Castilla y León,Palencia,Piso,Calle las Huertas 11,12,3,110000
Castilla y León,Palencia,Chalet,Calle Solana 14,142,7,210000
Castilla y León,Palencia,Chalet,Calle San Antonio 20,220,4,180180
Castilla y León,Palencia,Piso,Travesia Tenerias 2,80,2,69000
Castilla y León,Palencia,Piso,Calle Don Pelayo 16,17,3,160000
Castilla y León,Palencia,Chalet,Avenida Palencia 5,320,3,170000
Castilla y León,Palencia,Casa Rural,Calle MAYOR 7,94,9,185000
Castilla y León,Palencia,Casa Rural,Calle Real 43,350,4,30000
Castilla y León,Palencia,Chalet,Calle Soria 16,104,3,200000
Castilla y León,Palencia,Chalet,Calle Bodegas s/n,45,3,59000
Castilla y León,Palencia,Duplex,Calle Luis Vives 12,63,4,85000
Castilla y León,Palencia,Chalet,paramillo 16,120,3,200000
Castilla y León,Palencia,Chalet,Calle Antonio Machado 6,134,4,149000
Castilla y León,Palencia,Piso,Calle Fernando IV 5,108,3,95000
Castilla y León,Palencia,Casa Rural,Avenida Carmen Montes 23,400,6,240000
Castilla y León,Palencia,Piso,Avenida Modesto Lafuente s/n,70,2,54000
Castilla y León,Palencia,Casa Rural,Calle de la Iglesia 24,124,4,165000
Castilla y León,Palencia,Piso,Calle Alonso Paris 6,79,2,99000
Castilla y León,Palencia,Chalet,Branosera,809,15,240000
Castilla y León,Palencia,Piso,Av Santander,87,3,169000
Castilla y León,Palencia,Chalet,Olmos de Ojeda,920,5,160000
Castilla y León,Palencia,Piso,Calle Alfonso VIII,90,3,70000
Castilla y León,Palencia,Atico,Venta de Banos,67,2,75000
Castilla y León,Palencia,Chalet,Calle Real 46,109,3,95000
Castilla y León,Palencia,Chalet,Fuentes de Valdepero,70,6,325000
Castilla y León,Palencia,Chalet,Carretera Aguilar Porq 9,138,4,89000
Castilla y León,Palencia,Piso,Avenida Reyes Catolicos 3,84,3,99900
Castilla y León,Palencia,Piso,Plaza de San Lazaro 1,229,5,379000
Castilla y León,Palencia,Chalet,C/Tomas Teresa 3,267,7,75000
Castilla y León,Palencia,Chalet,Branosera,809,15,240000
Castilla y León,Palencia,Atico,Venta de Banos,66,2,75000
Castilla y León,Palencia,Casa Rural,Travesia de la iglesia s/n,195,5,90000
Castilla y León,Palencia,Chalet,Cervera de Pisuerga,288,7,138000
Castilla y León,Palencia,Chalet,Calle Abajo 3,172,5,59000
Castilla y León,Palencia,Casa Rural,Calle Argilo 54,220,5,230000
Castilla y León,Palencia,Chalet,Fuentes de Valdepero,70,6,325000
Castilla y León,Palencia,Chalet,Calle Quintana 12,153,4,68000
Castilla y León,Palencia,Chalet,Viviendas Berruguete 9,185,5,150000
Castilla y León,Palencia,Chalet,Alar del Rey,151,4,85000
Castilla y León,Palencia,Chalet,Calle Conde de Garay 39,50,2,138000
Castilla y León,Palencia,Piso,Av Santander,111,3,169000
Castilla y León,Palencia,Piso,Calle Don Pelayo 2,100,3,148000
Castilla y León,Palencia,Piso,Grupo Cooperativa San Pedro 16,124,4,160000
Castilla y León,Palencia,Chalet,Paredes de Monte 5,83,6,177000
Castilla y León,Palencia,Casa Rural,Monzon de Campos,64,2,78000
Castilla y León,Palencia,Piso,Calle Primera Universidad Espanola,90,3,118000
Castilla y León,Palencia,Chalet,Calle los Ricos 18,40,5,225000
Castilla y León,Palencia,Piso,Calle Obispo Nicolas Castellanos 8,88,3,130000
Castilla y León,Palencia,Piso,Guardo,78,2,97260
Castilla y León,Palencia,Chalet,Berzosilla,350,4,30000
Castilla y León,Palencia,Piso,Calle Tello Tellez de Meneses 23  2D,8,3,178000
Castilla y León,Palencia,Piso,Urbanizacion Los Olmillos 8,79,2,88000
Castilla y León,Palencia,Casa Rural,C/abajo 10,94,3,38000
Castilla y León,Palencia,Chalet,Calle Antonio Alamo Salazar 29,67,4,239900
Castilla y León,Palencia,Chalet,Cervera de Pisuerga,47,6,145000
Castilla y León,Palencia,Chalet,Olmos de Ojeda,920,5,160000
Castilla y León,Palencia,Piso,Calle Teofilo Ortega 4,28,3,155000
Castilla y León,Palencia,Piso,Francisco Pizarro,102,3,85000
Castilla y León,Palencia,Piso,Calle Obispo Fonseca 31,88,3,138000
Castilla y León,Palencia,Piso,los olmillos 8,62,2,88000
Castilla y León,Palencia,Chalet,Branosera,182,5,240000
Castilla y León,Palencia,Piso,Branosera,101,3,180000
Castilla y León,Palencia,Piso,Av Primero de Junio,107,3,75000
Castilla y León,Palencia,Piso,Aguilar de Campoo,20,4,98000
Castilla y León,Palencia,Casa Rural,Calle Plantio,60,2,40000
Castilla y León,Palencia,Chalet,Cervera de Pisuerga,47,6,145000
Castilla y León,Palencia,Piso,Guardo,78,2,97260
Castilla y León,Palencia,Piso,Calle Alfonso VIII,90,3,70000
Castilla y León,Palencia,Casa Rural,Calle Argilo 54,220,5,230000
Castilla y León,Palencia,Piso,Branosera,88,3,180000
Castilla y León,Palencia,Piso,Avenida Casado del Alisal,81,3,129000
Castilla y León,Palencia,Piso,Grupo Cooperativa San Pedro 16,128,4,160000
Castilla y León,Palencia,Piso,Calle Don Pelayo 2,100,3,148000
Castilla y León,Palencia,Piso,Calle Colon,70,2,132000
Castilla y León,Palencia,Piso,Venta de Banos,92,3,62800
Castilla y León,Palencia,Piso,VALLE,78,2,85000
Castilla y León,Palencia,Piso,Plaza Espana 4,158,4,178000
Castilla y León,Palencia,Piso,El Cristo - Tejera,105,3,121000
Castilla y León,Palencia,Piso,Calle Juan Bravo,111,3,63000
Castilla y León,Palencia,Duplex,Centro,90,3,269900
Castilla y León,Palencia,Atico,Padre Claret,70,2,165000
Castilla y León,Palencia,Piso,Camino DE SANTA EUFEMIA,79,2,78000
Castilla y León,Palencia,Piso,Calle Santiago,106,3,109900
Castilla y León,Palencia,Chalet,Calle Pedro Martinez 39,186,5,36000
Castilla y León,Palencia,Piso,Avenida Campos Goticos,78,2,110000
Castilla y León,Palencia,Piso,HIJAS DE LA CARIDAD 3,8436,3,161000
Castilla y León,Palencia,Piso,LOS ALAMOS,93,3,89000
Castilla y León,Palencia,Piso,Calle Casane,141,4,155000
Castilla y León,Palencia,Chalet,Calle Majada 4,200,5,39000
Castilla y León,Palencia,Piso,Villamuriel de Cerrato,80,3,59000
Castilla y León,Palencia,Piso,urb ciudad del golf,97,3,91500
Castilla y León,Palencia,Piso,Centro,113,3,185000
Castilla y León,Palencia,Piso,VALLE,90,3,95000
Castilla y León,Palencia,Piso,Alar del Rey,111,3,53500
Castilla y León,Palencia,Casa Rural,Delicias 2,139,4,50000
Castilla y León,Palencia,Chalet,Calle Mota 6,120,3,65000
Castilla y León,Palencia,Piso,ANTONI0 MAURA,128,4,198000
Castilla y León,Palencia,Piso,Calle Manuel Martinez de Azcoitia,105,3,129500
Castilla y León,Palencia,Piso,HIJAS DE LA CARIDAD 1,87,3,155000
Castilla y León,Palencia,Piso,Plaza Conde Garay 24,89,3,48000
Castilla y León,Palencia,Chalet,Calle Oro,80,2,48000
Castilla y León,Palencia,Piso,Calle los Soldados,100,5,110000
Castilla y León,Palencia,Piso,castilla,151,4,180000
Castilla y León,Palencia,Chalet,Pomar de Valdivia,145,4,38000
Castilla y León,Palencia,Piso,Avenida Vinalta,101,3,195000
Castilla y León,Palencia,Piso,Fuentes de Nava,80,3,49900
Castilla y León,Palencia,Piso,Ave Maria,75,2,45000
Castilla y León,Palencia,Piso,Avenida Vinalta,87,3,195000
Castilla y León,Palencia,Piso,Cardenal Cisneros,151,4,209900
Castilla y León,Palencia,Piso,Calle Mayor Principal,137,4,290000
Castilla y León,Palencia,Piso,Calle los Soldados,100,5,110000
Castilla y León,Palencia,Chalet,Calle Oro,65,2,48000
Castilla y León,Palencia,Piso,Calle Matias Nieto Serrano,92,3,135000
Castilla y León,Palencia,Piso,Ciudad Jardin Virgen del Milagro,38,3,45300
Castilla y León,Palencia,Piso,El Cristo - Tejera,103,3,99500
Castilla y León,Palencia,Chalet,Avenida de la Estacion,120,5,80000
Castilla y León,Palencia,Piso,Calle Gil de Fuentes,139,4,220000
Castilla y León,Palencia,Chalet,Frechilla,128,4,35000
Castilla y León,Palencia,Piso,Calle Pedro Romero,6,4,62000
Castilla y León,Palencia,Piso,Calle Sagrada Familia,101,3,49000
Castilla y León,Palencia,Piso,Calle las Escuelas,210,4,66600
Castilla y León,Palencia,Piso,Ave Maria,45,1,79900
Castilla y León,Palencia,Piso,Calle de la Vera Cruz,85,3,89000
Castilla y León,Palencia,Duplex,El Cristo - Tejera,46,1,125000
Castilla y León,Palencia,Piso,Calle Avila,64,2,81000
Castilla y León,Palencia,Chalet,El Cristo - Tejera,63,2,35000
Castilla y León,Palencia,Piso,Calle General San Martin 14,106,3,137923
Castilla y León,Palencia,Casa Rural,Calle cantareros 29,69,2,46000
Castilla y León,Palencia,Piso,Calle Mayor Antigua,82,3,169000
Castilla y León,Palencia,Piso,Calle Juan de Balmaseda,97,4,135000
Castilla y León,Palencia,Piso,Calle San Marcos,21,3,195000
Castilla y León,Palencia,Piso,Agustina de Aragon,65,2,69500
Castilla y León,Palencia,Piso,Asturias,115,3,149000
Castilla y León,Palencia,Piso,Calle los Pastores,62,2,88000
Castilla y León,Palencia,Piso,Calle Blas de Otero,77,3,77000
Castilla y León,Palencia,Piso,Calle Primera Universidad Espanola,90,3,115000
Castilla y León,Palencia,Piso,Avenida de los Derechos Humanos,24,3,28500
Castilla y León,Palencia,Piso,Anastasia Santamaria,62,3,60000
Castilla y León,Palencia,Piso,Labrador,82,2,87000
Castilla y León,Palencia,Piso,Calle Filipinos,89,3,160000
Castilla y León,Palencia,Piso,Calle Mayor,84,3,113500
Castilla y León,Palencia,Piso,Hospital - Carrechiquilla,85,3,130000
Castilla y León,Palencia,Piso,Avenida Castilla,129,4,180000
Castilla y León,Palencia,Piso,Calle Alfonso X,97,4,89500
Castilla y León,Palencia,Piso,Calle Primera Universidad de Espana,85,3,38900
Castilla y León,Palencia,Piso,Centro,98,3,75000
Castilla y León,Palencia,Piso,Calle Blas de Otero,77,3,77000
Castilla y León,Palencia,Piso,Calle San Marcos,21,3,195000
Castilla y León,Palencia,Piso,Calle Mayor,98,3,113500
Castilla y León,Palencia,Piso,El Carmen - Fabrica de Armas,74,2,99900
Castilla y León,Palencia,Piso,Calle Juan de Balmaseda,97,4,135000
Castilla y León,Palencia,Piso,El Carmen - Fabrica de Armas,109,3,59000
Castilla y León,Palencia,Chalet,Urbanizacion Ciudad del Golf,116,3,99500
Castilla y León,Palencia,Chalet,Camino Husillos,752,3,155000
Castilla y León,Palencia,Piso,Asturias,115,3,149000
Castilla y León,Palencia,Piso,Calle Eras del Bosque,60,2,120000
Castilla y León,Palencia,Piso,Calle la Puebla,115,4,169900
Castilla y León,Palencia,Piso,Avenida Castilla,129,4,180000
Castilla y León,Palencia,Piso,Calle Victorio Macho,94,2,55000
Castilla y León,Palencia,Piso,Calle Don Pelayo,119,3,139900
Castilla y León,Palencia,Piso,Calle Munoz Bernal,66,3,125000
Castilla y León,Palencia,Piso,ERAS DEL BOSQUE,72,2,54900
Castilla y León,Palencia,Chalet,Avenida la Paloma,287,4,350500
Castilla y León,Palencia,Piso,Plaza Padre Claret,112,3,110000
Castilla y León,Palencia,Chalet,Calle Mallorca 47,82,3,115000
Castilla y León,Palencia,Piso,Avenida Madrid 25,155,4,155000
Castilla y León,Palencia,Piso,Calle Blas de Otero,106,3,39000
Castilla y León,Palencia,Chalet,Barrio Miraflores 36,47,1,85000
Castilla y León,Palencia,Piso,Calle Julio Senador Gomez,63,2,169000
Castilla y León,Palencia,Chalet,Huertas de San Zoilo,134,4,135000
Castilla y León,Palencia,Casa Rural,Calle San Miguel s/n sn,75,4,41500
Castilla y León,Palencia,Piso,Calle Santa Barbara 2,121,3,95000
Castilla y León,Palencia,Casa Rural,Lugar Diseminados,1000,2,185000
Castilla y León,Palencia,Chalet,Calle Barrio y Mier 3,151,4,51000
Castilla y León,Palencia,Piso,Calle Alonso Fernandez de Madrid,12891,3,181000
Castilla y León,Palencia,Piso,Eras del Bosque - S Juanillo,76,2,60000
Castilla y León,Palencia,Piso,Calle Cervera,80,3,140000
Castilla y León,Palencia,Chalet,Villarrabe,166,5,35000
Castilla y León,Palencia,Piso,Centro,81,3,290000
Castilla y León,Palencia,Piso,Corral de la Cerera 3,6,3,164000
Castilla y León,Palencia,Piso,Sector 8,120,4,214675
Castilla y León,Palencia,Casa Rural,Rio s/n,178,5,65000
Castilla y León,Palencia,Piso,Sector 8,70,2,146850
Castilla y León,Palencia,Piso,Grijota,71,2,89500
Castilla y León,Palencia,Piso,Calle Doctor Cajal,136,4,310000
Castilla y León,Palencia,Piso,Grijota,76,2,89500
Castilla y León,Palencia,Chalet,Calle Barrio y Mier 3,131,4,51000
Castilla y León,Palencia,Casa Rural,Lugar Diseminados,1000,2,185000
Castilla y León,Palencia,Piso,Sector 8,120,4,214675
Castilla y León,Palencia,Piso,Avenida del Parador 10,99,3,145000
Castilla y León,Palencia,Piso,Plaza Espana,124,1,95000
Castilla y León,Palencia,Chalet,Paramo de Boedo,101,3,65500
Castilla y León,Palencia,Piso,Calle Cesar Munoz Arconada,9726,4,129000
Castilla y León,Palencia,Chalet,Calle Rio Chico,63,3,116600
Castilla y León,Palencia,Piso,Avenida Reyes Catolicos,84,3,89900
Castilla y León,Palencia,Piso,Calle la Alegria,5402,2,26000
Castilla y León,Palencia,Piso,Centro,89,3,89000
Castilla y León,Palencia,Piso,Calle San Juan de la Cruz,102,3,55000
Castilla y León,Palencia,Piso,Calle Alonso Paris,79,2,34500
Castilla y León,Palencia,Chalet,Fresno del Rio,101,3,55000
Castilla y León,Palencia,Chalet,Perales,82,3,28800
Castilla y León,Palencia,Piso,Travesia Cesar Albinana,760,3,27000
Castilla y León,Palencia,Casa Rural,Puente,151,4,195000
Castilla y León,Palencia,Chalet,Calle Fulgencio Garcia,5,2,106000
Castilla y León,Palencia,Chalet,Calle Mayor Arr,94,3,11000
Castilla y León,Palencia,Chalet,Guardo,74,2,20000
Castilla y León,Palencia,Piso,Carretera la Magdalena,91,3,22000
Castilla y León,Palencia,Duplex,Avenida Valladolid,16,3,210000
Castilla y León,Palencia,Casa Rural,La fuente,90,5,70000
Castilla y León,Palencia,Chalet,Calle Mallorca,105,4,100000
Castilla y León,Palencia,Piso,Tercer Barrio,108,3,138000
Castilla y León,Palencia,Chalet,Calle Santiagos 11,188,5,80000
Castilla y León,Palencia,Chalet,Calle Ferrocarril 5,158,4,130000
Castilla y León,Palencia,Piso,Calle Manuel Martinez de Azcoitia 14,89,3,115000
Castilla y León,Palencia,Piso,Calle los Soldados 11,63,2,94000
Castilla y León,Palencia,Chalet,Calle Real 2,134,4,140000
Castilla y León,Palencia,Casa Rural,P-901 41,20400,7,695000
Castilla y León,Palencia,Piso,Avenida Manuel Rivera,70,3,64900
Castilla y León,Palencia,Chalet,Calle Mayor,96,3,70000
Castilla y León,Palencia,Piso,Saldana,63,2,27600
Castilla y León,Palencia,Piso,Calle las Palmeras,66,2,37500
Castilla y León,Palencia,Piso,Calle El Palacio 6,88,3,88000
Castilla y León,Palencia,Chalet,Calle Real V Hn 35,166,3,39000
Castilla y León,Palencia,Piso,Calle Portillo de Dona Maria 2,139,4,220000
Castilla y León,Palencia,Piso,Calle Alfonso VIII 1,10,2,73000
Castilla y León,Palencia,Piso,Tercer Barrio,108,3,138000
Castilla y León,Palencia,Piso,Calle Padilla 2,93,3,59900
Castilla y León,Palencia,Chalet,Calle Buenavista 13,124,4,80000
Castilla y León,Palencia,Casa Rural,Calle Labradores,122,4,42000
Castilla y León,Palencia,Piso,Eras del Bosque - S Juanillo,105,3,156000
Castilla y León,Palencia,Piso,Avenida de Asturias,89,3,27000
Castilla y León,Palencia,Casa Rural,Calle Juego de Pelota 5,509,5,42000
Castilla y León,Palencia,Piso,Calle Padre Higinio Aparicio,112,3,95000
Castilla y León,Palencia,Chalet,Tercer Barrio,148,4,295000
Castilla y León,Palencia,Piso,El Carmen - Fabrica de Armas,67,2,59000
Castilla y León,Palencia,Casa Rural,Calle los Corrales 4,24,2,30000
Castilla y León,Palencia,Piso,Calle Branosera,40,2,180000
Castilla y León,Palencia,Piso,Ave Maria,113,3,158000
Castilla y León,Palencia,Piso,Hospital - Carrechiquilla,100,3,190000
Castilla y León,Palencia,Casa Rural,ARENAL,117,3,13000
Castilla y León,Palencia,Piso,Avenida Santander 51,100,3,159900
Castilla y León,Palencia,Piso,Calle Santiago,73,2,82000
Castilla y León,Palencia,Piso,Calle Pintor Oliva,120,4,120000
Castilla y León,Palencia,Piso,Calle Ignacio Martinez de Azcoitia 11,73,2,143000
Castilla y León,Palencia,Piso,Calle Jardines 4,133,4,159000
Castilla y León,Palencia,Piso,Hospital - Carrechiquilla,44,1,65000
Castilla y León,Palencia,Casa Rural,La Pernia s/n SN,600,4,115000
Castilla y León,Palencia,Piso,Calle Sinesio Delgado,63,2,75000
Castilla y León,Palencia,Piso,Cardenal Cisneros,168,5,185000
Castilla y León,Palencia,Atico,Tercer Barrio,63,2,165000
Castilla y León,Palencia,Piso,Hospital - Carrechiquilla,89,3,100000
Castilla y León,Palencia,Piso,Calle Cirilo Tejerina,127,4,150000
Castilla y León,Palencia,Chalet,Perales,123,4,75000
Castilla y León,Palencia,Casa Rural,Plaza Espana 31  bajo,87,3,89000
Castilla y León,Palencia,Piso,El Cristo - Tejera,114,3,115000
Castilla y León,Palencia,Piso,Pan y Guindas,108,3,125000
Castilla y León,Palencia,Piso,Torres Quevedo,68,2,65000
Castilla y León,Palencia,Piso,Calle Santiago,64,2,75000
Castilla y León,Palencia,Piso,Calle Canonigo San Martin,52,1,79000
Castilla y León,Palencia,Piso,RIZARZUELA,134,4,88000
Castilla y León,Palencia,Piso,Avenida Simon nieto 18,72,2,258000
Castilla y León,Palencia,Piso,Ortega y Gasset,100,3,49000
Castilla y León,Palencia,Chalet,Paseo Victorio Macho 120,81,3,212500
Castilla y León,Palencia,Piso,Calle Eras del Bosque,63,2,120000
Castilla y León,Palencia,Piso,Vacceos,125,4,90000
Castilla y León,Palencia,Piso,Calle Balmes Palencia,83,3,90000
Castilla y León,Palencia,Piso,Calle Santiago,85,3,129000
Castilla y León,Palencia,Piso,Avenida Simon nieto 18,76,2,258000
Castilla y León,Palencia,Piso,Calle Padilla,92,3,55000
Castilla y León,Palencia,Piso,Pan y Guindas,82,3,125000
Castilla y León,Palencia,Chalet,Travesia mayor 2,133,4,50000
Castilla y León,Palencia,Piso,Calle Munoz Bernal,85,3,60000
Castilla y León,Palencia,Chalet,Paseo Victorio Macho 120,110,3,212500
Castilla y León,Palencia,Piso,Torres Quevedo,64,2,65000
Castilla y León,Palencia,Piso,Plaza Pio XII Palencia,121,4,280000
Castilla y León,Palencia,Piso,Urbanizacion Virgen del Milagro,114,3,55000
Castilla y León,Palencia,Casa Rural,Urbanizacion el tarragoso,1461,3,160000
Castilla y León,Palencia,Casa Rural,Calle Velarde 11,60,3,32000
Castilla y León,Palencia,Piso,Calle Burgos,71,2,170000
Castilla y León,Palencia,Piso,Calle Blas de Otero,114,3,84000
Castilla y León,Palencia,Piso,Calle Canonigo San Martin,68,2,62500
Castilla y León,Palencia,Piso,Calle Mayor Antigua,147,4,124000
Castilla y León,Palencia,Piso,Calle Eras del Bosque,69,2,120000
Castilla y León,Palencia,Piso,Avenida Asturias,107,3,55000
Castilla y León,Palencia,Piso,Calle Canonigo San Martin,45,1,79000
Castilla y León,Palencia,Piso,Vacceos,154,4,90000
Castilla y León,Palencia,Piso,Ortega y Gasset,110,3,49000
Castilla y León,Palencia,Piso,Carrera Primera Universidad de Espana,95,3,120000
Castilla y León,Palencia,Piso,Calle los Trigales,85,3,128000
Castilla y León,Palencia,Piso,Avenida Modesto Lafuente Palencia,150,4,145000
Castilla y León,Palencia,Piso,Calle Juan Ramon Jimenez,75,3,185000
Castilla y León,Palencia,Piso,Calle Santiago,64,2,75000
Castilla y León,Palencia,Piso,Calle Navarra,55,4,125000
Castilla y León,Palencia,Piso,Avenida Santander,67,2,160000
Castilla y León,Palencia,Piso,Calle Garrachon Bengoa 5,100,3,152000
Castilla y León,Palencia,Piso,Ciudad del Golf s/n sn,110,3,120000
Castilla y León,Palencia,Piso,Calle Valentin Calderon 21,82,3,125000
Castilla y León,Palencia,Atico,Calle avila,22,2,89000
Castilla y León,Palencia,Piso,Virgen del Milagro,82,3,70000
Castilla y León,Palencia,Piso,Calle Managua,78,4,70000
Castilla y León,Palencia,Atico,Calle Pedro Berruguete,75,2,173000
Castilla y León,Palencia,Piso,Travesia villadiego 11,85,3,75000
Castilla y León,Palencia,Piso,Urbanizacion Virgen del Milagro,99,3,60000
Castilla y León,Palencia,Piso,RIZARZUELA,160,4,88000
Castilla y León,Palencia,Piso,Calle Agentes Comerciales,117,3,93000
Castilla y León,Palencia,Chalet,Conde Garay,101,3,120000
Castilla y León,Palencia,Piso,Calle Golf 4,90,3,115000
Castilla y León,Palencia,Chalet,Barruelo de Santullan,98,3,64000
Castilla y León,Palencia,Chalet,Avenida Puente,290,1,170000
Castilla y León,Palencia,Casa Rural,Calle damas 17,160,4,65000
Castilla y León,Palencia,Piso,Calle San Antonio,78,2,110000
Castilla y León,Palencia,Piso,Ave Maria,87,3,130000
Castilla y León,Palencia,Casa Rural,Santoyo,134,4,165000
Castilla y León,Palencia,Duplex,Centro,136,4,255000
Castilla y León,Palencia,Piso,Callejon Coulounieix Chamiers 11,96,3,100000
Castilla y León,Palencia,Casa Rural,Revenga de campos s/n,156,4,80000
Castilla y León,Palencia,Piso,Eras del Bosque - S Juanillo,105,3,182000
Castilla y León,Palencia,Piso,Calle Menendez Pidal,101,3,95000
Castilla y León,Palencia,Chalet,Grijota,114,3,53000
Castilla y León,Palencia,Piso,Sector 8,92,3,176400
Castilla y León,Palencia,Piso,Centro,74,3,75000
Castilla y León,Palencia,Piso,Centro,104,3,186000
Castilla y León,Palencia,Piso,Sector 8,92,3,155700
Castilla y León,Palencia,Chalet,El Cristo - Tejera,140,4,204500
Castilla y León,Palencia,Piso,Avenida Derechos Humanos 16 N,103,3,182000
Castilla y León,Palencia,Casa Rural,calla damas 17,137,4,65000
Castilla y León,Palencia,Piso,Villalobon,113,4,149500
Castilla y León,Palencia,Piso,Eras del Bosque - S Juanillo,68,2,80000
Castilla y León,Palencia,Casa Rural,Calle el Obispo 11,139,4,6000
Castilla y León,Palencia,Piso,Centro,89,3,69900
Castilla y León,Palencia,Chalet,Venta de Banos,180,4,180000
Castilla y León,Palencia,Piso,Calle Pedro Fernandez de Pulgar 11,82,3,178000
Castilla y León,Palencia,Piso,Calle Barrio Nuevo 13,117,3,74000
Castilla y León,Palencia,Chalet,Calle Alta,146,4,68000
Castilla y León,Palencia,Piso,Burgos,177,5,160000
Castilla y León,Palencia,Piso,Carretera Palencia-Villada 15,110,3,120000
Castilla y León,Palencia,Piso,Calle de la Mujer Palentina,92,3,119000
Castilla y León,Palencia,Piso,Calle Manuel Martinez de Azcoitia 14,70,2,95000
Castilla y León,Palencia,Piso,Calle Antonio Rojo 15,104,3,120000
Castilla y León,Palencia,Chalet,Calle San Marcos 1,50,3,68000
Castilla y León,Palencia,Piso,Villalobon,100,3,155000
Castilla y León,Palencia,Piso,Calle Primera Universidad de Espana,110,3,35900
Castilla y León,Palencia,Chalet,Calle Dali 17,132,4,220000
Castilla y León,Palencia,Piso,Cardenal Cisneros,68,2,192500
Castilla y León,Palencia,Chalet,Calle Palencia 42,133,4,399999
Castilla y León,Palencia,Piso,Avenida de Santiago Amon 5,138,4,290000
Castilla y León,Palencia,Piso,Calle La Calleja 7,109,3,60000
Castilla y León,Palencia,Piso,Calle Rio Chico 2,35,3,65000
Castilla y León,Palencia,Chalet,Las Palmas 16,15,5,115000
Castilla y León,Palencia,Casa Rural,Calle Cantarranas 15,160,3,90000
Castilla y León,Palencia,Casa Rural,Puente Caba s/n,30,5,50000
Castilla y León,Palencia,Atico,Calle San Roque 1,120,3,45000
Castilla y León,Palencia,Chalet,Calle Mayor 29,133,2,105000
Castilla y León,Palencia,Piso,Calle el Soto 18,120,4,99000
Castilla y León,Palencia,Casa Rural,Calle Hortaleza 3,900,0,190000
Castilla y León,Palencia,Chalet,Carretera Aren 24,173,5,45000
Castilla y León,Palencia,Piso,Calle Jardines 34,25,3,155000
Castilla y León,Palencia,Casa Rural,Travesia Cantarranas 2,330,6,59000
Castilla y León,Palencia,Casa Rural,Avenida del Puente 22,229,6,150000
Castilla y León,Palencia,Chalet,Paseo de la Cascajera 12,725,20,399000
Castilla y León,Palencia,Atico,Urbanizacion Ciudad del Golf 30,69,2,118000
Castilla y León,Palencia,Casa Rural,Calle del Doctor F Simon Nieto 1,239,6,98000
Castilla y León,Palencia,Piso,El Cristo - Tejera,71,2,110000
Castilla y León,Palencia,Chalet,Calle el Castillo 4,74,2,32000
Castilla y León,Palencia,Piso,Calle Miguel de Unamuno 6,78,2,67900
Castilla y León,Palencia,Chalet,Calle curavacas 4,310,4,299999
Castilla y León,Palencia,Piso,general san Martin 3,101,3,169000
Castilla y León,Palencia,Chalet,Calle Castillo de Magaz 1 Bloque,43,1,45000
Castilla y León,Palencia,Piso,Barrio de San Pedro 15,66,2,39000
Castilla y León,Palencia,Chalet,Calle valdemillo 15,150,3,55000
Castilla y León,Palencia,Chalet,Calle Vizconde Villandrando 58,558,5,67500
Castilla y León,Palencia,Casa Rural,Calle Real Abajo 122,115,1,20000
Castilla y León,Palencia,Piso,Calle Quintana 2,146,4,75000
Castilla y León,Palencia,Casa Rural,Carretera Sant 23,53,4,80000
Castilla y León,Palencia,Chalet,Calle Almacenes Primero 13,20,4,99000
Castilla y León,Palencia,Chalet,Avenida Palencia 62,146,4,60000
Castilla y León,Palencia,Piso,Calle Hijas de la Caridad 8,7402,3,165000
Castilla y León,Palencia,Casa Rural,Calle Iglesia C Oj 5,36,0,13800
Castilla y León,Palencia,Piso,Avenida Cervera 44,80,2,120000
Castilla y León,Palencia,Casa Rural,Callejon Mayor 4,64,2,98000
Castilla y León,Palencia,Chalet,Avenida Palencia 74,144,4,49000
Castilla y León,Palencia,Casa Rural,Calle Cantarranas 5,221,6,65000
Castilla y León,Palencia,Chalet,Avenida Sor Maria 41,228,2,69000
Castilla y León,Palencia,Piso,Calle el acebo 8,102,3,44900
Castilla y León,Palencia,Piso,Hospital - Carrechiquilla,93,3,70000
Castilla y León,Palencia,Chalet,Calle Portugal 5,127,4,79000
Castilla y León,Palencia,Casa Rural,Callejon Mayor 4,60,2,98000
Castilla y León,Palencia,Casa Rural,Calle Obispo Gerardo Melgar Viciosa 11,356,4,69990
Castilla y León,Palencia,Piso,Paseo del Ayuntamiento 5,154,4,99000
Castilla y León,Palencia,Chalet,Calle los Robles 13 B,90,3,134900
Castilla y León,Palencia,Chalet,Avenida Palencia 62,142,4,60000
Castilla y León,Palencia,Casa Rural,Calle Filipinos 2,264,7,79000
Castilla y León,Palencia,Piso,Calle Miguel de Unamuno 6,64,2,67900
