Provincia,Id del anuncio,Título,Tipo de inmueble,Descripción,Teléfono,Dirección,Precio,Habitaciones
Islas Baleares,100781904,Piso en Avenida Nacional,Piso,"Espectacular vivienda ubicada en primera línea de playa.  La vivienda cuenta con un total de 210m2 aproximadamente y se reparte en:  - Gran sala de estar con chimenea y zona comedor, de aproximadamente 45 m2 con salida a terraza cubierta y frontal al mar.  - Cocina abierta grande con lavandería separada.  Terraza delante cubierta con acceso desde salón y con magnificas vistas a la bahía y a la playa.  - 4 Habitaciones, 3 de ellas son dormitorios dobles con armarios empotrados. 1 de ellos es muy pequeña e interior con un pequeño armario emporado.  - 2 Baño completos con ducha.  - Terraza trasera con acceso des de las habitaciones de 65m2.  Características:  Ubicada en una finca en buen estado, con ascensor. Edifico del año 1969. La vivienda necesita reforma.  Buen proyecto para dejar la vivienda de tus sueños enfrente del mar.  Vistas frontales al mar.  Buena orientación.",871185510,Avenida Nacional,450000,4
Islas Baleares,101555598,Chalet,Chalet,"Bienvenido a esta exquisita casa de nueva construcción situada en el encantador barrio de Establiments, Palma. Esta impresionante propiedad ofrece la mezcla perfecta de diseño contemporáneo, amplios interiores y un espacio exterior excepcional, por lo que es un hogar ideal para aquellos que buscan lujo y confort. En la planta baja, el salón y el comedor de planta abierta se conectan a la perfección con una moderna cocina, creando un espacio armonioso tanto para cocinar como para socializar. Los grandes ventanales proporcionan abundante luz natural y dan acceso a la terraza exterior y al jardín, combinando a la perfección las zonas de estar interiores y exteriores.  El dormitorio principal es un verdadero refugio, con vestidor, un amplio cuarto de baño y acceso directo a la terraza y el jardín. Un lavadero y un aseo de invitados completan la comodidad de la planta baja. Subiendo a la primera planta, encontrará dos dormitorios dobles, uno de ellos con baño en suite. Otro cuarto de baño completo da servicio al segundo dormitorio y a los invitados. El verdadero punto culminante de la casa es la gran terraza de la azotea, que abarca unos impresionantes 102 m2. Desde aquí, se puede disfrutar de impresionantes vistas panorámicas de los alrededores, creando el escenario perfecto para reuniones al aire libre o simplemente relajarse bajo el sol. La zona exterior ocupa una impresionante superficie de 290 m2, con un exuberante jardín que añade un toque de belleza natural al entorno. La pieza central del espacio exterior es una piscina de 30 metros cuadrados, perfecta para refrescarse en los cálidos días de verano. Además, una ducha exterior y una cocina están perfectamente integradas, ofreciendo la máxima comodidad para el entretenimiento al aire libre. Extras Garaje para 2 coches, Calefacción sin suelo radiante, Aire acondicionado Riego automático, Suelos de piedra natural y roble, Carpintería interior revestida de roble, Barbacoa de gas, Sistema de alarma, y mucho más.",871185428,barrio Establiments - Son Sardina,3450000,3
Islas Baleares,99221246,Ático,Ático,"Se vende sobreático en zona Foners con vistas panorámicas a la bahía y a la Sierra de Tramontana.  Presentamos esta propiedad para reformar de 112m2 construidos según catastro con dos terrazas que suman 31m2 adicionales.  Esta novena planta consta de recibidor, amplio salón comedor con orientación sur, tres habitaciones dobles, dos baños y un aseo, así como la posibilidad de acceso a la zona común de la azotea.  Resaltar las posibilidades que ofrece el inmueble en una de las zonas actualmente con más proyección en Palma por su posición estratégica, ya que se encuentra a 500m de la playa y a poca distancia del casco antiguo.  En definitiva, una excelente oportunidad para inversores que deseen posicionarse o para familias que quieran tener todos los servicios disponibles cercanos.  No duden en llamarnos para recibir más información o concertar una visita, estaremos encantados de atenderles.",871240315,barrio Foners,499000,3
Islas Baleares,101577564,Casa independiente en Calle Santa Eulària des Riu,Chalet,"El maravilloso pueblo de Cala Llonga se encuentra en una bahía con aguas de un azul profundo y arena blanca nacarada, rodeada a ambos lados por hermosas colinas cubiertas de vegetación, y se encuentra a solo unos minutos de la propiedad. Cala Llonga se encuentra a pocos kilómetros de Santa Eularia y de la ciudad de Ibiza, una excelente ubicación desde la que descubrir los encantos de la isla. La propiedad está construida en 4 plantas e incluye ascensor, sauna, bodega y una sala de juegos con mesa de billar y tablero de dardos. Las salas de estar son espaciosas y de planta abierta, incluyen una cocina totalmente equipada con barra de desayuno, comedor para ocho personas y una sala de estar hermosamente amueblada con una enorme TV de pantalla plana. Además de la piscina, la terraza en la azotea también cuenta con un comedor al aire libre con capacidad para 6 personas, un sofá chill-out, una terraza para tomar el sol y una zona de barbacoa integrada con nevera y fregadero.",871240638,Calle Santa Eulària des Riu,2975000,5
Islas Baleares,99682526,Casa independiente,Chalet,"Este anuncio está enfocado a una gran familia, con hijos y muchas visitas, para hacer grandes fiestas y reuniones familiares al borde de la espectacular piscina. En un terreno de 800 m2 y haciendo esquina, encontramos esta gran casa, con una fachada imponente, y unos exteriores muy cuidados. La construcción está dividida en 3 alturas, planta principal, primer piso y sótano. En total cuenta con 435 m2 ¡para disfrutarlos a todo trapo! Terrazas, porches, piscina, barbacoa, zonas de juego para los más peques, y no tan peques, de la casa, y seguiría así una buena lista.. . En el piso principal encontramos un recibidor señorial con techos altos, gran salón comedor con chimenea, cocina independiente muy amplia, totalmente amueblada y equipada, donde se puede comer y cenar en familia, 2 dormitorios espaciosos y 2 baños completos, uno de ellos en suite. En el primer piso tenemos los otros 3 dormitorios con 2 baños, uno de ellos en suite. Todos los dormitorios del primer piso, tienen salida a una preciosa terraza con vistas despejadas.  Toda la casa tiene una luz natural impresionante, y la ventilación también es súper importante, podrás estar fresquito en verano abriendo las ventanas y puertas para que el aire corra por todas las estancias. Finalmente tenemos el sótano de 120 m2 habilitado como gran gimnasio y zona de ocio, y con espacio también para meter el coche. También tiene un amplio salón con cocina y barbacoa, 1 baño con ducha, junto con un trastero de unos 40 m2, y la sala de máquinas, donde se encuentran el motor de la piscina, tanque de gasoil, y la caldera de la calefacción.  La casa está equipada con calefacción central de gasoil, aire acondicionado, suelos de mármol y parquet, armarios empotrados, carpintería exterior de aluminio con doble acristalamiento de climalit, bañera de hidromasaje,.. . El precio es negociable, y los muebles podrían quedarse si se llega a un acuerdo con la propietaria. Llámanos para solicitar más información y organizar tu visita sin compromiso. Consúltanos y te informaremos de nuestras facilidades de financiación, incluso incluyendo la reforma de la vivienda en la misma hipoteca.",871240606,Sa Cabaneta,935000,5
Islas Baleares,97911515,Chalet adosado en Calle des Nord,Chalet,"CAIMARI: encantador inmueble de nueva construcción, en el entorno maravilloso de un pueblo cautivador, y construida con los mas altos estándares de calidad. Zona muy tranquila. Desarrollado en dos plantas. En la planta principal, un amplio salón comedor, con cocina abierta al salón. Cocina amueblada con barra, y con electrodomésticos completos. Baño completo con ducha. Patio de 25 m2 aproximados, soleado y con toldo desplegable. En la planta superior, amplio rellano de distribución que puede hacer de despacho, y dos dormitorios dobles. Uno con grandes armarios empotrados. Otro, amplio y luminoso. Baño familiar en esta planta. Acceso a bohardilla. Impecable condición. Aire acondicionado por conductos en la planta superior, y split con bomba de calor en la planta baja. Carpintería de madera con cristales climalit. Sin gastos comunitarios. Acceso a un minuto de la carretera principal y de allí a Selva y autovía a Palma o hacia la Sierra de Tramuntana.",871240394,Calle des Nord,213000,2
Islas Baleares,101853207,Casa independiente en Calle de Ricardo Anckermann,Chalet,"¿ Vivir en una de las mejores zonas de Mallorca? . Es posible.. .  Vivienda prácticamente nueva, con certificación energética clase A ( consumo mínimo ), rodeada de zonas verdes y residenciales de nueva construcción. Destaca su ubicación: cerca de todos los servicios esenciales, el autopista a poca distancia y el centro de Palma a 5 minutos en coche. La casa dispone de placas solares, calefacción central, aire acondicionado frío/ calor de bajo consumo, luces led y todas las comodidades para disfrutar de tu nuevo hogar con las mejores garantías. -Planta -1: 90 m2 con preinstalación de aire acondicionado y calefacción. Muchísimo espacio para aparcar vehículos, sala de máquinas, bodega y todas las comodidades para poder acondicionar la vivienda y suplementar la casa. La puerta es corredera con motor automático. Planta baja: Su acceso es por el jardín donde nos encontramos la piscina de reciente construcción totalmente legalizada y mucho espacio exterior para poder disfrutar del exterior ( actualmente la mayor parte de la zona exterior está embaldosada pero se podría convertir en jardín muy fácilmente ). Porche amplio y luminoso con gran espacio para disfrutar de muchos comensales. Salón comedor con mucha luz natural, 1 baño completo, 1 habitación doble con armarios forrados, cocina independiente totalmente equipada, despensa, coladuria con acceso a la planta -1 y a la zona exterior con mucho espacio. Planta 1: 3 habitaciones grandes ( principal muy grande con grandes armarios y acceso a terraza con vistas despejadas ), 1 baño completo con bañera y ducha. Las otras dos habitaciones disponen de grandes armarios y una de ellas da acceso a una terraza. Se trata de una casa con las mejores comodidades, de reciente construcción, paredes con doble tabique y aislamiento, doble cristal en sus ventanales, placas solares, calefacción central por radiadores, aire acondicionado frío y calor de bajo consumo, algibe que aprovecha y filtra agua de la lluvia. Mejor visitar y valorar. HABLAMOS...",871240618,Calle de Ricardo Anckermann,798000,4
Islas Baleares,102169369,Piso,Piso,"Oportunidad! Urbanización Maioris es una zona residencial tranquila en T. M de lucmajor, esta casa es ideal para familias que buscan buena comunicación y estar aislados del centro, se encuentra a 20 minutos de Palma ciudad. Bonita y amplia planta baja de 136m2 con 3 habitaciones dobles con armarios empotrados, cocina independiente con lavandería y acceso a pequeño jardín trasero, amplio salón-comedor con acceso a terraza cubierta y jardín frontal privado al aire libre con acceso directo a la zona ajardinada con gran zona de jardín con césped y piscina comunitaria Disfruta de plaza de aparcamiento exterior. Ideal para familias, no pierdas esta oportunidad y visita este inmueble sin compromiso! Precio muy recomendable.",871244712,Maioris-Puig de Ros,388000,3
Islas Baleares,102044679,Dúplex en Calle de Bernat Calvet,Duplex,"PALMA - CENTRO - ZONA JOAN ALCOVER - PROXIMO CALLE MANACOR encantador dúplex, en muy buena condición, en finca de pocos vecinos con ascensor. Es una tercera y cuarta planta, ambas con entradas independientes. En la planta principal, recibidor, amplio salón comedor con grandes cristaleras tipo climalit con PVC, Un dormitorio amplio. Preinstalación de aire acondicionado. Cocina reformada y amueblada y con electrodomésticos, coladuría, baño completo con ducha reformado, suelos de madera en esta planta. En la planta superior, a la que se accede mediante escalera caracol interior (o por la puerta de entrada independiente de esta planta) encontramos tres amplios dormitorios dobles, todos con armarios empotrados y uno de ellos con balcón. Otro baño familiar con ducha, reformado también. El dúplex se halla en excelente condición, listo para entrar a vivir inmediatamente. Agua incluida en los gastos de comunidad. Gas ciudad. Excelente piso como residencia habitual o como inversión, por su alto retorno de inversión. Póngase en contacto con Inmobiliaria San Nicolás para obtener información detallada del inmueble y solicitar una cita.",871240394,Calle de Bernat Calvet,320000,4
Islas Baleares,102081124,Casa rural en San Carlos,Casa Rural,"Bienvenido a un mundo de encanto al entrar en esta finca bellamente renovada, que muestra el encanto cautivador de una casa tradicional ibicenca.Enclavada en medio de pintorescos campos adornados con olivos, almendros, naranjos y limoneros, esta propiedad te transporta a un oasis de ensueño. Mientras pasea por los extensos terrenos, se deleitará con las amplias terrazas cubiertas y descubiertas adornadas con vigas de madera de Sabina, que abrazan una encantadora área de piscina.Imagínese tomando el sol del Mediterráneo, saboreando una cena al aire libre en la acogedora zona de barbacoa. Al ingresar a la casa, será recibido por tres exquisitas habitaciones dobles, cada una acompañada de su propio baño en suite para la máxima comodidad y privacidad.Una acogedora sala de televisión invita a la relajación, mientras que la exclusiva sala de estar, que cuenta con un impresionante techo de cuatro metros de altura, prepara el escenario para reuniones íntimas.Durante las frías tardes de invierno, la chimenea de pellets ofrece un ambiente cálido y acogedor.La cocina bien equipada, adornada con electrodomésticos modernos, crea un paraíso culinario, y una práctica lavandería mejora la comodidad diaria.Las características adicionales incluyen una sala versátil junto a la piscina que se puede convertir en un estudio, así como un garaje y una cochera para las necesidades de estacionamiento. La finca cuenta con calefacción por suelo radiante preinstalada y funciona con su propio pozo y un nuevo sistema de ósmosis, lo que garantiza comodidad y sostenibilidad.Meticulosamente mantenida, esta propiedad está lista para mudarse, lo que le permite abrazar su esplendor de inmediato. El amplio terreno que lo rodea está cuidado con esmero, contando no solo con olivos sino también con almendros y limoneros, entre otros.Las aceitunas recolectadas en la propiedad son rápidamente transformadas en un aceite exquisito por un agricultor vecino.La privacidad es primordial y toda la finca está protegida por videovigilancia, lo que infunde tranquilidad. En su sincero compromiso con el bienestar animal, los propietarios buscan amablemente una familia amorosa para su adorado gato.Quieren asegurarse de que este compañero felino continúe disfrutando de una vida maravillosa y sin restricciones en medio de la belleza natural, en lugar de ser reubicado en un entorno urbano. Déjese encantar por esta extraordinaria finca, donde el encanto atemporal converge con las comodidades modernas, lo que le permite experimentar la quintaesencia de la vida en Ibiza en su máxima expresión. RESUMEN DE LA PROPIEDAD: El aire acondicionado está disponible en todas las habitaciones de toda la casa. El mantenimiento regular, incluida la pintura fresca, garantiza el estado impecable de la propiedad. La piscina ha sido completamente renovada. El edificio se encuentra en excelentes condiciones y se beneficia de una excelente conectividad a Internet a través de cables subterráneos de fibra óptica. Los problemas de humedad son inexistentes, gracias a un cuidado meticuloso. La propiedad cuenta con un sistema de alarma de última generación (RED) y videovigilancia para mejorar la seguridad. Los radiadores están instalados en todas las habitaciones, con calefacción por suelo radiante disponible específicamente en el baño principal. La habitación adyacente a la piscina presenta la oportunidad de convertirla en un apartamento independiente. La extensa tierra está cuidadosamente plantada con almendros, naranjos, limoneros y olivos, y la finca produce su propio aceite de oliva. PROXIMIDAD A LA PLAYA: La playa de Cala Nova está convenientemente a 15 minutos en coche. La playa de Cala Pada está a solo 10 minutos en coche. DETALLES DE UBICACIÓN: Municipios: Santa Eulalia Localidad: San Carlos Zona: San Carlos De Peralta Dormitorios: 3 + 1 Baños: 3 + 1 Superficie del terreno: 15.000 metros cuadrados Superficie construida: 350 metros cuadrados.",871240638,San Carlos,3700000,4
Islas Baleares,87394587,Piso,Piso,"Situados en la zona más valorada del Casco Antiguo de Palma, en las cercanías de la famosa Catedral, estos excelentes apartamentos en Mallorca se ubican en un edificio histórico que fue íntegramente rehabilitado con calidades de alta gama. Los apartamentos de lujo de 2 y 3 dormitorios y 2 baños más 1 aseo conservan buena parte de su carácter original, armonizando con estilo y acabados contemporáneos. El edificio, con un precioso patio interior mallorquín, dispone de 2 ascensores, uno de ellos de tipo panorámico con cerramiento de vidrio. Las viviendas, 8 en total, se venden con una plaza de garaje incluida en el mismo edificio.  Si Usted está interesado en otra distribución, por favor, eche un vistazo a los apartamentos con referencias 88383 y 88382. Localidad y lugares de interés El Casco Antiguo de Palma es una zona cada vez más demandada por gente joven que desea vivir en el centro, disfrutando de calidad de vida a la vez que a pocos pasos de tiendas, restaurantes y bares con mucho ambiente. Como todos los servicios están en las inmediaciones, no es necesario usar el coche tantas veces como en otras zonas. Esta parte de la capital está caracterizada por elementos como las calles estrechas y angostas, los palacios burgueses, las iglesias y otros edificios medievales que evocan el pasado de Palma.",871185167,barrio Monti-Sión,1955000,3
Islas Baleares,101474266,Chalet adosado,Chalet,"Si lo que esta buscando es una casa con un diseño espectacular, fuera de lo común, con espacios abiertos y altura de techos increíble, ESTA ES SU CASA. Al entrar nunca podrías imaginar lo maravillosa que es, escaleras de acero corten, barandillas de cristal, pasarelas voladas de corten y cristal, todo alrededor de un espacio central muy luminoso La casa situada dentro del pueblo y construida en el año 2016, esta cerca de todos los comercios, restaurantes y colegios de la zona.  Con 457 m2 construidos, se divide en tres alturas + sótano con zona de jardín y porches en planta baja de 165 m2. En la planta baja, nos encontramos con un espectacular salón comedor, de unos 70 m2 con salida a la zona de porche y jardín, donde se encuentra un garaje para 2 coches, cocina con isla central amueblada y equipada y un baño con ducha. Desde la espectacular escalera de acero y cristal, subimos a la primera planta de 148 m2 donde se encuentran dos dormitorios muy amplios con armarios, baño completo para compartir y la suite principal con espectaculares vistas a la Tramontana, zona de vestidor, baño abierto con espectacular ducha, y un cuarto de plancha. En la segunda planta de unos 82 m2 tenemos otro baño completo y zona de Spa con piscina cubierta y salida a terraza con ducha exterior, que nos lleva a otra terraza solárium superior con vistas inigualables a todas las montañas de la Tramontana. En la planta sótano, de unos 60 m2 con bajada desde el salón, tenemos un estudio, cuarto de maquinas y trastero. Tiene suelo radiante en planta baja, calefacción por radiadores en las otras plantas por gasoil, A/A por conductos por toda la casa, descalcificador general, deshumidificador en planta sótano, placas solares para el agua caliente, suelos porcelánicos, grandes ventanales de aluminio con doble cristal y todo tipo de detalles de un lujo exquisito. Se podría poner ascensor para la persona que lo necesite. No lo dude venga a visitarla y se la enseñaremos encantados.",871182636,Alaró,1400000,3
Islas Baleares,101471480,Piso,Piso,"Bienvenido a su propio trozo de paraíso en Sant Agustí, una de las zonas más exclusivas del suroeste de Mallorca. Este impresionante apartamento ofrece un lujoso estilo de vida mediterráneo que seguro superará todas sus expectativas. Al entrar, quedará cautivado por el diseño sofisticado y elegante, con acabados modernos y características de alta gama. El salón abierto y luminoso crea un espacio perfecto para recibir invitados o simplemente relajarse con estilo. El apartamento cuenta con 2 amplios y lujosos dormitorios, cada uno con su propia terraza privada con impresionantes vistas al mar. Imagínese despertarse con el sonido de las olas y el cálido sol brillando a través de sus ventanas cada mañana. La cocina totalmente equipada es perfecta para preparar comidas gourmet, y el aire acondicionado garantiza su comodidad durante todo el año. Además, la propiedad viene con su propia plaza de aparcamiento, proporcionando comodidad y seguridad. Esta es realmente una oportunidad para vivir en el regazo del lujo, con acceso a algunos de los restaurantes más exclusivos, tiendas y playas de Mallorca. Tanto si busca una residencia permanente como una casa de vacaciones, este apartamento es la elección perfecta para aquellos que buscan lo último en lujo mediterráneo. No se pierda esta oportunidad única de hacer realidad sus sueños.",871185428,barrio Sant Agustí,1950000,2
Islas Baleares,97912563,Piso en Calle Manacor,Piso,"PALMA - CENTRO - MANACOR - JOAN ALCOVER: amplio piso, en primera planta sin ascensor, todo al frente sobre calle Manacor. Consta de un recibidor. Amplio salón comedor, con grades cristaleras. Dos dormitorios con balcón, uno de ellos en suite con baño con bañera. Cocina con office, reformada completamente en color blanco, moderna. Salita o despacho. Otro baño familiar, completo. Finca de pocos vecinos, solo dos por planta. Todos los servicios cercanos, supermercados, colegios, servicios de salud. Bajos gastos comunitarios.",871240394,Calle Manacor,210000,2
Islas Baleares,96885209,Piso en jose vargas ponce,Piso,"Vivienda en buena zona residencial del Coll de Rabassa, a pocos minutos de la playa. Dispone de 3 dormitorios, un baño, cocina independiente, salón comedor con acceso al balcón y una celaduría. Piso muy luminoso. Grandes posibilidades por el tamaño que tiene. Se requiere reforma aunque todo funciona correctamente. Es un tercero sin ascensor. Dispone de terraza comunitaria accesible en la cubierta del edificio, con vistas al mar.  En la zona hay plenitud de servicios y tiendas disponibles a dos pasos, supermercados, bares, restaurantes, etc.  Contactar para mas detalles y visita.",871182723,jose vargas ponce,225000,3
Islas Baleares,91719829,Casa independiente,Chalet,"Impresionantes vistas al mar a través de la bahía de Pollensa, una hermosa piscina y una casa bien planificada en la elevada y exclusiva región de Gotmar, Puerto Pollenca. Construida en el 2006, esta propiedad de estilo contemporáneo alardea de una envidiable, recóndita y tranquila situación sobre una colina en las afueras de Puerto de Pollensa, beneficiándose, al mismo tiempo, de unas preciosas vistas de la bahía y Cabo Pinar.  Construida con materiales de la más alta calidad, la propiedad en Puerto Pollensa presenta cuatro espaciosos y luminosos dormitorios, tres baños, dos de los cuales son en-suite, amplia cocina con acceso al balcón con vistas a la piscina, a los jardines y mar.  El dormitorio principal con baño en suite se encuentra en la planta superior y tiene una pequeña terraza privada con increíbles vistas al mar. En esta planta se encuentra el amplio salón con comedor y acceso a la terraza cubierta con vistas al mar. Además de la sala de estar y tambien con el acceso a la terraza se encuentra la cocina totalmente equipada con cafetera, horno, estufa, lavajilla y microonda. Un aseo de invitados se encuentra en la zona de entrada. La planta baja tiene 3 dormitorios. Un dormitorio tiene su gran baño con bañera y ducha en suite. 2 dormitorios comparten un baño con ducha y bañera separada. Aquí hay una sala de estar y una pequeña cocina, que se puede utilizar idealmente para el área de la piscina. Ademas hay otro baño de invitados.  Esta propiedad ofrece la licencia de alquiler vacacional más codiciada, aire acondicionado en todas las habitaciones y una plaza de aparcamiento privada junto a la zona de entrada con gloriosas vistas al mar. Esta casa ofrece todo lo que usted desea, ya sea una casa permanente, una casa de vacaciones o la posibilidad de alquilar la propiedad cuando no la esté usando.  Con una licencia ETV difícil de conseguir, esta casa es una buena inversion y puede apoyar sus sueños de tener la propiedad perfecta en el norte de Mallorca.",871240577,Port de Pollença,2200000,4
Islas Baleares,99290418,Piso en Adrià Ferrà,Piso,"Se vende piso en Pere Garau la zona con mas auge de Palma.  2º piso con ASCENSOR TOTALMENTE REFORMADO cambiando las distribuciones de origen dándole otra dimensión de amplitud, luminosidad y confort. La vivienda consta de 3 habitaciones (2 dobles, 1 simple), 2 baños completos con ducha(1 Suite), cocina abierta de cara al salón comedor completamente equipada y amueblada con todos los electrodomésticos( nevera, horno, vitrocerámica y lavavajillas). Amplio y luminoso salón-comedor con gran ventanal equipado con doble cristal climalit y perfilería lacada en blanco al igual que al resto de la vivienda( baños, habitaciones y galería. ) En los suelos de toda la casa se ha instalado parquet y baldosa en los baños. Instalación armarios empotrados en las habitaciones. Una de las habitaciones se puede convertir en vestidor según necesidad la cual tiene acceso a la galería donde se encuentra el termo que suministra agua caliente a la vivienda. La casa tiene realizada la preinstalación de equipamiento de A/A para el salón- comendor y dormitorios. Destacar de la reforma recién finalizada el cambio de toda electricidad, fontanería, cocina, suelos, baños. En cuanto a la zona destacar que es zona tranquila con gran cantidad servicios como bancos, supermercados, farmacias, colegios, etc. y gran variedad de bares y restaurantes, bien comunicada por servicio público de transporte y fácil acceso a las vías de salida de Palma. Destacar la cercanía del Mercado de Pere Garau a 5 min andando. SI DESEA ADQUIRIR UNA VIVIENDA TOTALMENTE REFORMADA DE ARRIBA A ABAJO no dude en pedir una visita! Le sorprenderá! Gastos: Gastos comunitarios: 90€/mes(agua incluida) IBI: 260€/año aprox. Tasa Incineradora: 126 €/año aprox.",871185616,Adrià Ferrà,260000,3
Islas Baleares,81647207,Finca rústica en Carretera sa rapita campos,Casa Rural,"SA RAPITA - CAMPOS. Magnífica propiedad. Gran finca con muy buen acceso y en ella tres casas rústicas de exquisita calidad. Cuenta con licencia de uso turístico y actualmente tiene este uso, con un alto rendimiento anual. Está a solo 2 minutos en coche de Sa Rapita y de las playas de Es Trenc. La finca original data de 1870, y el resto de 2006. Las tres están revestidas en piedra, con detalles de gran categoría, vigas vistas, carpintería y materiales diseñados exclusivamente. Cada casa consta de amplio salón comedor, cocina totalmente equipada, dos dormitorios en suite con sus propios baños y dos de las casas, tienen un aseo. Tiene detalles únicos y exclusivos. La finca cuenta con dos piscinas y las casas se encuentran separadas entre sí, logrando mayor privacidad. La finca tiene un magnífico entorno, rodeado de jardines y árboles frutales. Cuenta con una zona de servicio para maquinaria y gran espacio para aparcar. La venta se realizaría con la finca totalmente equipada, con muebles de alto standing y llave en mano, lista para continuar su uso turístico o transformarla en residencia habitual. Vea fotos en nuestra página web. Póngase en contacto con Inmobiliaria San Nicolás para obtener información detallada del inmueble.",871240394,Carretera sa rapita campos,2850000,6
Islas Baleares,101004033,Casa independiente en Cala Jondal,Chalet,"Preciosa villa en Cala Jondal con magnificas vistas al mar.Impresionante chalet de 422 m² en parcela de 13.842 m².Se encuentra en una zona tranquila de Cala Jondal y dispone de 5 dormitorios con 5 baños en suite, un espectacular salón comedor con acceso a la terraza y piscina. Solo unos escalones bajan a la gran piscina de 90 m2 con cocina exterior y chillout y bonito césped.Dos amplias terrazas de yoga están integradas en el bosque, donde puedes disfrutar de la tranquilidad absoluta.El interior de esta casa es muy especial, lujoso y original.Con vistas orientadas al sur y al oeste, hermosas puestas de sol cuidadosamente terminadas con altos estándares. La zona exterior incluye una bonita zona de piscina, un gran jardín y posibilidad de construir una pista de tenis natural.La propiedad tiene aire acondicionado, suelo radiante y sistema de alarma.Desde todas las terrazas y el área de la piscina tiene vistas espectaculares al mar y las hermosas montañas y el campo.Una propiedad elegante con mucho sentimiento ibicenco en una de las mejores zonas de la isla, cerca de algunos de los mejores restaurantes de playa. Esta elegante y elegante villa está envidiablemente ubicada en la exclusiva Cala Jondal.Rodeado de naturaleza, pero a poca distancia a pie de los clubes de playa y restaurantes de Cala Jondal y a solo unos minutos de los mejores restaurantes de mariscos Sa Caleta, Es Xarcu, Es Torrent, Casa Jondal.Con en 10 minutos al aeropuerto, 15 minutos de Ibiza ciudad. Villa y casa de huéspedes Casa principal: 4 dormitorios dobles con baño (1 puede ser un gimnasio fuera del dormitorio principal con un segundo baño), sala de estar y comedor de planta abierta, cocina totalmente equipada, guardarropa, gran terraza con vista envolvente con áreas de estar y comedor, paredes de ventanas de vidrio que desaparecen con vistas a los jardines y al mar, Terraza chill out en la azotea con montacargas. Pensión con dormitorio doble, vestidor, cuarto de baño privado con ducha, cocina y sala de estar (con sofá cama) con terraza chill out propia Piscina y terraza de la piscina - Amplia y hermosa piscina de agua salada de baja salinidad de 16 m2 - Cocina completa al aire libre estilo Blakstad, comedor junto a la piscina, área de barbacoa - Gran terraza de la piscina que conduce a un gran césped plano y más relajación más allá. Jardines y Terrenos - espectaculares jardines mediterráneos/tropicales que rodean la casa con numerosas zonas chill out - Bosque con plataforma de yoga/ejercicio a la sombra - amplia terraza con césped junto a la piscina - Grandes huertas orgánicas para verduras frescas, hierbas y limones, higos (8 tipos), naranjos -Parcela de 14000 m2 - (Proyector/pantalla de cine al aire libre) - Amplia cocina al aire libre y zona de comedor a la sombra - Amplio estacionamiento con estacionamiento techado para 5 autos - Zona de juegos infantil con arena/columpios - 2da entrada y estacionamiento.",871240638,Cala Jondal,5550000,5
Islas Baleares,101252879,Ático,Ático,"Experimente el verdadero lujo en este moderno ático dúplex, idealmente situado a sólo 200 metros de las aguas cristalinas de Portixol. Esta exquisita residencia cuenta con una mezcla perfecta de estilo y funcionalidad, con una abundancia de luz natural que entra a través de las ventanas expansivas, iluminando los espacios de vida elegantes y modernos. Salga a la enorme terraza de 72 m2, accesible desde todo el salón y el comedor, y deléitese con las impresionantes vistas panorámicas tanto del mar como de las montañas. Con un amplio espacio para entretenerse, cenar o simplemente tomar el sol, la terraza ofrece una experiencia de vida interior-exterior sin igual. Descendiendo al nivel inferior, encontrará el dormitorio principal de generosas proporciones con un lujoso baño en suite, así como dos encantadores dormitorios más pequeños con una puerta de conexión, perfectos para los niños. Un cuarto de baño adicional completa este nivel, garantizando el máximo confort y comodidad para todos. Este ático excepcional también cuenta con una codiciada plaza de aparcamiento en el garaje, así como un fácil acceso a una gran cantidad de servicios locales, incluyendo tiendas, restaurantes y el muy codiciado Duet Sport Portixol. No pierda la oportunidad de hacer suyo este impresionante ático. Póngase en contacto con nosotros hoy mismo para obtener más información, ¡estamos deseando conocerle!",871185428,Portixol-Molinar,1050000,3
Islas Baleares,101547013,Chalet pareado en Cala Gracio,Chalet,"Esta casa única y con mucho encanto de 3 dormitorios se encuentra en una zona tranquila y a poca distancia en coche de varias playas hermosas. Ubicado en una gran parcela de 6619 m2 y con la casa contando 135 m2. En la torre tenemos una zona de estar con cocina americana y acceso directo a una gran terraza que ofrece las vistas al mar y puestas de sol más impresionantes durante todo el año. En el primer nivel, hay un gran dormitorio principal con baño en suite también con impresionantes vistas al mar. Además, hay una gran terraza en la azotea que podría ser un gran lugar para una zona chill-out al atardecer. A nivel del suelo, debajo de la terraza de la sala de estar, el propietario creó el 1er dormitorio de invitados con baño en suite, desde aquí se tiene vista al mar y al jardín. El 3er dormitorio se encuentra en la casa de invitados, también con baño en suite y con vistas a la zona ajardinada. Hay un garaje de buen tamaño y mucho espacio para aparcar. El área de la piscina ofrece varias hermosas áreas para sentarse en diferentes niveles, todas con vistas increíbles. Verdaderamente una propiedad única en su tipo.",871240638,Cala Gracio,1395000,3
